"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.34,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.46,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.04,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-1.99,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",0.01,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.16,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.51,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.37,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.26,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.29,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.66,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-0.43,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.34,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",0.42,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",0.1,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.01,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.61,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",-0.4,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.1,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.66,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.08,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.85,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",-0.12,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.79,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.93,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.91,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-0.26,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",10.4,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",-6.18,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-2.28,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-0.67,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",-0.24,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.41,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",0.43,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-0.36,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",2.92,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",3.11,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",1.58,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-5.86,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",3.01,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-0.33,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",1.12,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",1.3,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-1.64,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.54,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.93,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",5.28,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",0.4,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.65,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",0.05,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",0.02,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.56,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.52,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.8,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",5.61,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-3.83,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-1.05,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",2.41,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-0.56,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",2.07,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",1.69,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.33,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.88,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-0.08,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",2.49,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",1.18,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.38,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-1.29,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.87,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",-3.9,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",2.41,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.01,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.48,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",2.12,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-2.19,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",2.1,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-0.58,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",-1.11,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",2.88,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.52,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-1.21,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",1.3,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-3.75,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-7.39,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",3.33,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",1.98,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",0.42,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",2.96,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-0.57,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",1.51,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-3.45,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-0.7,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",0.57,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",5.04,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-0.43,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",1.16,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-0.14,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",-0.26,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",0.84,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",0.15,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.12,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-1.53,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",4.34,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-3.27,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",1.98,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-1.28,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-1.19,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",3.44,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-3.14,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",0.71,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",1.36,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-2.27,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-0.21,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",1.4,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-1.41,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.54,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.24,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-1.32,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.38,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",1.06,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",0.72,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-0.12,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.03,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",-0.22,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.83,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.07,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.77,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.76,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-1.38,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",1.05,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.85,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.69,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",0.47,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-0.8,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.1,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.29,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.57,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",0.39,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",1.35,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.17,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.07,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.53,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",1.32,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-1.19,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",1.82,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",1.14,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-1.88,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",2.3,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",0.81,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-0.6,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",1.64,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.77,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",-1.36,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",1.62,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",0.12,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",0.49,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",-2.51,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",2.65,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-0.83,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",2.56,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-0.61,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0.46,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",1.28,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-0.53,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.4,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-1.05,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",2.29,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",1.59,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",0.98,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-2.28,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",2.47,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",-0.12,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.09,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",2.12,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-1.01,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",2.24,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",0.53,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",1.81,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.63,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.18,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",1.55,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",1.4,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-0.62,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",1.22,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",0.41,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.33,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-2.19,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",3.97,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-0.59,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",2.12,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",3.89,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",-3.99,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.78,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",-2.03,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",1.63,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-2.3,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.33,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",1.75,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.88,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.22,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.46,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",0.22,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.47,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-1.38,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",1.88,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.15,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",1.21,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-0.01,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-1.08,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",1.02,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",1.96,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",-0.96,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",0.72,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-0.17,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",1.97,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-0.39,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",3.27,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",2.21,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",3.16,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-4.02,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",2.83,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",4.47,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-1.97,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.92,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-5.65,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",14.39,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-1.33,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",2.31,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-1.03,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-0.77,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.49,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",2.88,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-4.2,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",2.77,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.92,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",2.99,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-1.57,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",1.19,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.02,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.35,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",0.65,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.96,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",0.68,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.86,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",4.16,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.21,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",2.62,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.27,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",1.79,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-1.45,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",1.46,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.53,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",4.27,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.11,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.77,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.2,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",1.38,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.68,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",1.88,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.86,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",1.55,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.61,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",1.23,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",-0.49,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",3.19,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",-0.56,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",2.57,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.25,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",4.71,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",0.95,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",-2.36,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-3.09,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",3.42,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",-2.32,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-1.93,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",3.16,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",4.04,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-3.17,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",2.25,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",-2.83,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",3.5,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-2.25,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",1.25,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-4.02,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",3.65,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",-1.39,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",5.55,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",-4.58,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",0.51,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",5.12,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-2.73,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",3.04,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-2.87,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",1.79,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",-1.38,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.61,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-1.53,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.49,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-1.43,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-1.17,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-2.06,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-1.15,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.64,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",0.87,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-0.54,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.27,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-1.15,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-3.47,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",2.19,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-0.19,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",2.48,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-0.14,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",1.59,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-0.64,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.39,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",2.18,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.53,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-1.2,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",3.97,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",-0.78,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-0.97,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",1.46,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.05,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",2.57,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.25,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.23,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.98,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.85,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.9,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",1.51,
